NCO_2015_Code,NCO_2004_Code,NCO_Job_Title,ONET_Code,ONET_Job_Title,Match_Score,LM_AIOE_Raw,AI_Automatability,AI_Exposure_Category,Match_Type
8160.52,8276.81,"Eliminator Attendant, Sugar",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.53,8276.82,"Settling Tank Man, Sugar",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.54,8276.83,Works Poor Attendant,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.55,8276.85,Gur Maker,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.57,8277.1,Tea Maker,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.58,8277.15,Withering Loft Attendant (Tea),51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.59,8277.2,Roller Attendant,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.6,8277.25,Pulp Houseman (Coffee),51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.61,8277.3,Peeling Machine Attendant (Coffee),51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.62,8277.35,Firing Machine Attendant (Tea),51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.63,8277.4,Tea Blender,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.64,8277.45,Coffee Blender,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.65,8277.5,Coffee Roaster,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.66,8277.6,"Roaster, Cocoa Bean",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.68,8278.1,Brew Master,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.69,8278.12,Malt Maker,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.7,8278.14,Masher,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.71,8278.16,Fermentation Man,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.72,8278.18,Yeast Maker,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.73,8278.2,Malt Vinegar Maker,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.74,8278.25,Filterman,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.75,8278.3,"Pasteuriser, Brewery",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.76,8278.35,Syrup Plant Operator,51-8099.00,"Plant and System Operators, All Other",95,-0.811,27.592592592592595,Medium-Low,direct
8160.77,8278.4,Syrup Maker,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.78,8278.45,Syrup Mixing Plant Operator,51-8099.00,"Plant and System Operators, All Other",95,-0.811,27.592592592592595,Medium-Low,direct
8160.79,8278.47,Syruper,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.8,8278.5,Bottling Plant In-Charge,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.81,8278.55,"Bottle Washer, Machine",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.82,8278.6,Carbonator Machine Attendant,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.83,8278.65,"Filler, Aerated Water",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.84,8278.7,"Filler, Aerated Water, Hand Machine",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.86,8279.3,"Drier and Cooler Operator, Tobacco",51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8160.87,8279.4,"Cutting Machine Operator, Tobacco",51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8160.88,8279.5,Cigarette Making Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8160.89,8279.6,Stingy Cigarette Slitting Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8160.99,,Food and Related Products Machine,51-3092.00,Food Batchmakers,80,-0.427,37.75132275132275,Medium-Low,direct
8171.01,8142.1,"Chipperman, Paper Pulp",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.02,8142.15,"Grinder, Paper Pulp",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.04,8142.25,"Sorter, Paper Pulp",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.05,8142.3,"Cutter, Paper Pulp",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.06,8142.35,"Liquor Maker, Paper Pulp",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.08,8142.45,"Causticman, Paper Pulp/Causticizing",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.09,8142.5,"Bleacher, Paper Pulp",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.11,8142.6,"Agitator, Paper Pulp",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.12,8143.1,"Machine Operator, Paper",51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8171.14,8143.2,"Wire Boy, Paper",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.16,8143.3,"Cutter, Paper",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.17,8143.35,"Finisher, Paper",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.18,8143.4,"Vat Man, Handmade Paper",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.19,8143.45,"Transferor, Handmade Paper",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.2,8143.5,"Tub-Sizer, Handmade Paper",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.21,8143.55,"Drier, Handmade Paper",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.22,8143.6,"Presser, Handmade Paper",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.24,8143.7,"Calenderman, Handmade Paper",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",80,-0.917,24.788359788359788,Low,direct
8171.25,8143.8,"Coating Machine Operator, Hardboard",51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8171.99,8143.9,"Pulp and Papermaking Plant Operators,",51-8099.00,"Plant and System Operators, All Other",95,-0.811,27.592592592592595,Medium-Low,direct
8172.01,8141.1,"Wood Sawyer, Machine, General",51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",80,-1.265,15.582010582010586,Low,direct
8172.02,8141.2,"Wood Sawyer, Edger",51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",80,-1.265,15.582010582010586,Low,direct
8172.03,8141.25,Band Saw Operator,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",80,-1.265,15.582010582010586,Low,direct
8172.04,8141.3,Circular Saw Operator,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",80,-1.265,15.582010582010586,Low,direct
8172.07,8141.55,Veneer Cutter,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",80,-1.265,15.582010582010586,Low,direct
8172.08,8141.6,Peeling Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8172.09,8141.62,"Barrel-Lathe Operator, Outside (Wood",51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",80,-1.265,15.582010582010586,Low,direct
8172.1,8141.65,Wood Chopping Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8172.11,8141.7,Core Laying Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8172.12,8141.75,"Core Layer, Plywood",51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",80,-1.265,15.582010582010586,Low,direct
8172.99,8141.9,Wood Processing Plant Operators and,51-8099.00,"Plant and System Operators, All Other",95,-0.811,27.592592592592595,Medium-Low,direct
8181.01,8131.1,Blowing Machine Operator (Glass),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8181.02,8131.15,"Machineman, Sheet Glass",51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.03,8131.2,Pressman (Glass),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.04,8131.22,Pressman (Ceramics),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.05,8131.23,"Extruding Press Operator, Clay",51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.06,8131.25,Rollerman (Glass),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.07,8131.28,Pressman (Abrasive),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.08,8131.3,Tube and Rod Drawer (Glass),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.1,8131.37,Polisher (Glass Manufacturing),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8181.11,8131.4,"Modeller, Pottery and Porcelain",51-9195.05,"Potters, Manufacturing",95,-1.241,16.216931216931215,Low,base_soc
8181.12,8131.5,"Furnace Man, Glass/Furnace Operator",51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.14,8131.65,Annealer (Glass Product),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.15,8131.7,"Kiln Man, Pottery and Porcelain",51-9195.05,"Potters, Manufacturing",95,-1.241,16.216931216931215,Low,base_soc
8181.16,8131.72,"Kiln Loader, Pottery and Porcelain",51-9195.05,"Potters, Manufacturing",95,-1.241,16.216931216931215,Low,base_soc
8181.17,8131.75,"Kiln Man, Brick and Tile",51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.18,8131.77,"Kiln Loader, Brick and Tile",51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.19,8131.79,Bricklayer (Brick & Tile),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.2,8131.8,Graduating Machine Operator (Glass),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8181.21,8139.1,Batch Mixer (Glass),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.22,8139.15,Abrasive Mixer,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.23,8139.2,Mixing Machine Operator (Abrasive),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8181.24,8139.3,Ball Mill Operator (Cement & Ceramics),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.25,8139.4,Pug Mill Operator (Ceramics),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.26,8139.5,Shaving Machine Operator (Abrasive),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8181.27,8139.6,Slip Maker (Ceramics),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.28,8139.65,Glaze Maker,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.29,8139.7,Edge Operator (Abrasive),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.3,8139.75,Wet Disk Operator (Abrasive),51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.31,8139.8,Burner Cement,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.32,8139.82,Clay Modeller,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.33,8139.85,Fiberglass – Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8181.34,,Furnace Helper,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",80,-1.241,16.216931216931215,Low,base_soc
8181.99,8139.9,"Glass and Ceramics Plant Operators, Other",51-8099.00,"Plant and System Operators, All Other",95,-0.811,27.592592592592595,Medium-Low,direct
8182.01,8162.1,"Boiler, Tindal",51-8021.00,Stationary Engineers and Boiler Operators,80,-0.58,33.7037037037037,Medium-Low,direct
8182.02,8162.2,"Boiler, Attendant",51-8021.00,Stationary Engineers and Boiler Operators,80,-0.58,33.7037037037037,Medium-Low,direct
8182.03,8162.3,"Boiler, Fireman",33-2011.00,Firefighters,95,-1.287,15.000000000000004,Low,direct
8182.04,8162.4,Boiler House Operatives,51-8021.00,Stationary Engineers and Boiler Operators,80,-0.58,33.7037037037037,Medium-Low,direct
8182.05,8162.5,"Serang, Engine Room/Engine Bosun",51-8021.00,Stationary Engineers and Boiler Operators,80,-0.58,33.7037037037037,Medium-Low,direct
8182.06,8162.6,"Tindal, Engine Room",51-8021.00,Stationary Engineers and Boiler Operators,80,-0.58,33.7037037037037,Medium-Low,direct
8182.08,8162.75,"Fireman, Locomotive",33-2011.00,Firefighters,95,-1.287,15.000000000000004,Low,direct
8182.99,8162.9,"Ships’ Engine Room Ratings, Other",51-8021.00,Stationary Engineers and Boiler Operators,80,-0.58,33.7037037037037,Medium-Low,direct
8183.01,8290.3,"Building Insulator, Machine",51-9111.00,Packaging and Filling Machine Operators and Tenders,80,-1.011,22.301587301587308,Low,direct
8189.01,8290.5,"Gem Grinder, Machine",51-8099.00,"Plant and System Operators, All Other",80,-0.811,27.592592592592595,Medium-Low,direct
8189.02,8290.6,"Gem Polisher, Machine",51-8099.00,"Plant and System Operators, All Other",80,-0.811,27.592592592592595,Medium-Low,direct
8189.0301,,CAM Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8189.0401,,Laser Sawing Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8189.0405,,Blade Sawyer,51-8099.00,"Plant and System Operators, All Other",80,-0.811,27.592592592592595,Medium-Low,direct
8189.0501,,Casting Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8189.0601,,Symmetry Analyser Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8189.0701,7313.72,Pantograph Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8190.01,8290.4,"Saw Grinder, Machine",51-8099.00,"Plant and System Operators, All Other",60,-0.811,27.592592592592595,Medium-Low,direct
8211.01,8281.1,"Assembler, Workshop Machine and",51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.0101,,Mechanical Sub-Assembly Technician,51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.02,8281.15,Assembler Printing Machinery,51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.03,8281.2,"Assembler, Textile Machinery",51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.04,8281.25,"Assembler, Refrigerator and Air-",51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.05,8281.3,"Assembler, Stationary Petrol Engine",51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.06,8281.35,"Assembler, Stationary Diesel Engine",51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.07,8281.4,"Assembler, Tractor",27-2011.00,Actors,95,0.578,64.33862433862433,Medium-High,direct
8211.08,8281.45,"Assembler, Turbine and Steam Engine",51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.09,8281.5,Assembler Loco Engines,51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.1,8281.55,"Erector, Machine and Equipment",51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.11,8281.6,"Assembler, Continuity",51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.12,8281.65,"Assembler, Automobile",51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.1201,,Vehicle Assembly Fitter,51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.1202,,Fitter-Mechanical Assembly,51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.13,8281.7,"Assembler, Motor Cycle",51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8211.14,8281.75,"Assembler, Frame, Aircraft",51-2031.00,Engine and Other Machine Assemblers,80,-1.045,21.402116402116405,Low,direct
8212.01,8282.1,Battery Assembler,51-2022.00,Electrical and Electronic Equipment Assemblers,80,-0.752,29.15343915343915,Medium-Low,direct
8212.02,8282.2,Assembler Dry Cell (Battery Manufacturing),51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
8212.03,8282.3,Battery Repairer,51-2022.00,Electrical and Electronic Equipment Assemblers,80,-0.752,29.15343915343915,Medium-Low,direct
8212.04,8282.4,"Assembler, Electrical Accessories",51-2022.00,Electrical and Electronic Equipment Assemblers,80,-0.752,29.15343915343915,Medium-Low,direct
